p+n->D+γ,D+p->He3+γ,D+D->n+He3,D+D->p+T,He3+n->p+T,T+D->n+He4,He3+D->p+He4,He3+He4->Be7+γ,T+He4->Li7+γ,Be7+n->p+Li7,Li7+p->He4+He4
6.350473797071466e-38,1.6912938883547607e-114,9.821165927620892e-75,4.46141880542296e-92,6.146934798745761e-16,0.0,0.0,1.1143991093862007e-29,4.483134800887831e-47,3.711181766902139e-35,0.0
2.1959245653363333e-38,1.2280669337072913e-115,2.0090093248024326e-75,6.3672647688512045e-93,4.176199793845778e-16,0.0,0.0,4.913221905605415e-30,1.3352380065376825e-47,1.6678168094977162e-35,0.0
7.521492086744844e-39,8.710181339986896e-117,4.0524515939947825e-76,8.931700558593168e-94,2.828050897452043e-16,0.0,0.0,2.1511322564496954e-30,3.934681658090124e-48,7.442790301762763e-36,0.0
2.551693972688288e-39,6.03312601757126e-118,8.059643154702292e-77,1.231257921763753e-94,1.908814192566374e-16,0.0,0.0,9.352250420693908e-31,1.1470782242826855e-48,3.297972005132786e-36,0.0
8.573408881290392e-40,4.080136056138081e-119,1.5802307349301066e-77,1.6677434961194652e-95,1.284096440153056e-16,0.0,0.0,4.037256602871697e-31,3.3080122362403925e-49,1.4509554315027666e-36,0.0
2.8525999734324597e-40,2.6935814290469746e-120,3.0540491854566694e-78,2.219248261190851e-96,8.609464439694242e-17,0.0,0.0,1.7304158254058935e-31,9.436035298766377e-50,6.337661443126327e-37,0.0
9.39836443260356e-41,1.7354579959998394e-121,5.817360737075685e-79,2.900743933336344e-97,5.752888768405921e-17,0.0,0.0,7.363443226426037e-32,2.662059405269641e-50,2.748169587413802e-37,0.0
3.0658372327040844e-41,1.0910159519863208e-122,1.0919770572769054e-79,3.7236563805677825e-98,3.831015266559369e-17,0.0,0.0,3.1106413444329615e-32,7.426918175511558e-51,1.1829570396104858e-37,0.0
9.901301796815087e-42,6.690902315069549e-124,2.0196735256279777e-80,4.693703991068804e-99,2.5424150617502065e-17,0.0,0.0,1.3044559365144904e-32,2.048890893044127e-51,5.054480532903428e-38,0.0
3.165501522667514e-42,4.0020047561685855e-125,3.680196802831862e-81,5.808663887119071e-100,1.6813966034249436e-17,0.0,0.0,5.429890281228543e-33,5.588619164214467e-52,2.1435671616658504e-38,0.0
1.0017516286315015e-42,2.3340582030506125e-126,6.605788662125016e-82,7.056334440125857e-101,1.1080806686337478e-17,0.0,0.0,2.2433978431379527e-33,1.5070285813605273e-52,9.022384094579347e-39,0.0
3.137652245628642e-43,1.3270518548340798e-127,1.1678393045014982e-82,8.413015376569298e-102,7.27673105386223e-18,0.0,0.0,9.199120854569882e-34,4.017215706988649e-53,3.768769264535746e-39,0.0
9.726046354972388e-44,7.353706643006495e-129,2.0332312139371214e-83,9.84284003140046e-103,4.761580285579415e-18,0.0,0.0,3.7435363431189958e-34,1.058450379158711e-53,1.562218990996442e-39,0.0
2.983416102522102e-44,3.9706907644011975e-130,3.4855849118786048e-84,1.1298253799541203e-103,3.104571919600351e-18,0.0,0.0,1.511764504804721e-34,2.7562089135291784e-54,6.425667312452212e-40,0.0
9.055159669905821e-45,2.0886488830268e-131,5.882869180048373e-85,1.2721831796219521e-104,2.0168519624779057e-18,0.0,0.0,6.057912421366277e-35,7.092579692312103e-55,2.62239483480921e-40,0.0
2.7192030226131745e-45,1.0700442757328237e-132,9.77386193273354e-86,1.4049471521856378e-105,1.3054304304949903e-18,0.0,0.0,2.4086223996918255e-35,1.8034352137025552e-55,1.0618195881588814e-40,0.0
8.078085927723942e-46,5.337911851300385e-134,1.5982510600026818e-86,1.5214800259684801e-106,8.418339890996373e-19,0.0,0.0,9.501478608199828e-36,4.530586721571867e-56,4.2652569662990314e-41,0.0
2.373855669215532e-46,2.5922080346698856e-135,2.571954876590966e-87,1.6154431311488197e-107,5.40851035809496e-19,0.0,0.0,3.718433345329206e-36,1.1243948864630128e-56,1.6996136633111382e-41,0.0
6.899799522025566e-47,1.2251566807296839e-136,4.072474921911472e-88,1.681352503097529e-108,3.4617260809145007e-19,0.0,0.0,1.4435919573705787e-36,2.7564257175801994e-57,6.717910553235221e-42,0.0
1.9834071808361282e-47,5.634174646328446e-138,6.34405358302391e-89,1.7150997659175832e-109,2.207276638922928e-19,0.0,0.0,5.559216558377508e-37,6.674040213778454e-58,2.6336943465691217e-42,0.0
5.63815582795286e-48,2.5204522507647662e-139,9.721307120815695e-90,1.7143703086944944e-110,1.402022360533407e-19,0.0,0.0,2.123421333886952e-37,1.5958721071757555e-58,1.0240273355206226e-42,0.0
1.5847771379314752e-48,1.0965483207028942e-140,1.4651002833207647e-90,1.6789003993855553e-111,8.87099141842592e-20,0.0,0.0,8.044159724312832e-38,3.768124960253046e-59,3.9485744836161855e-43,0.0
4.404138796805396e-49,4.638407055437196e-142,2.1713498078825002e-91,1.6105342580622558e-112,5.591048081168479e-20,0.0,0.0,3.0221451184650734e-38,8.78458449682253e-60,1.5097985893877915e-43,0.0
1.2099594691097921e-49,1.9071787239484395e-143,3.164071500383642e-92,1.5130689083035967e-113,3.5099651952891743e-20,0.0,0.0,1.1259211403572487e-38,2.021790686853347e-60,5.724197179043316e-44,0.0
3.2858869528095573e-50,7.620510150933775e-145,4.532632829053474e-93,1.39190433069273e-114,2.1947519099661647e-20,0.0,0.0,4.159357814069165e-39,4.59324989100482e-61,2.1517595549873844e-44,0.0
8.81984433898712e-51,2.958247310431085e-146,6.382277060455493e-94,1.2535437592017392e-115,1.3668645866725862e-20,0.0,0.0,1.5234828557496286e-39,1.0299645871359872e-61,8.019049126449595e-45,0.0
2.339644408904175e-51,1.1153966515899842e-147,8.83189974280566e-95,1.1050089501424014e-116,8.478269653966252e-21,0.0,0.0,5.5323401532294155e-40,2.2792492284997565e-62,2.962566294899718e-45,0.0
6.1330024307005275e-52,4.08370386692062e-149,1.2009304661461824e-95,9.532444227591987e-118,5.237387905332643e-21,0.0,0.0,1.991622074683295e-40,4.977108982778664e-63,1.0849135531232335e-45,0.0
1.5884884283208362e-52,1.4514222629406467e-150,1.6043463315348024e-96,8.04581734725681e-119,3.222047954165066e-21,0.0,0.0,7.107194167053313e-41,1.0723247656165669e-63,3.9379438540597716e-46,0.0
4.0647653793860567e-53,5.006468605300664e-152,2.1053561569659998e-97,6.64320961958712e-120,1.9739803176762065e-21,0.0,0.0,2.513904407950201e-41,2.279223668100605e-64,1.416629873309284e-46,0.0
1.027495347239338e-53,1.6755210284639032e-153,2.7135025773839366e-98,5.364649268526502e-121,1.2042894057287607e-21,0.0,0.0,8.813014828920187e-42,4.778659423046242e-65,5.050339922795529e-47,0.0
2.5654834266705048e-54,5.439141609611944e-155,3.43432596194575e-99,4.236168445114488e-122,7.316100551051705e-22,0.0,0.0,3.061899484629492e-42,9.88167025406819e-66,1.7841308084118768e-47,0.0
6.326377634791957e-55,1.7121953110590937e-156,4.267643729509382e-100,3.270286111725603e-123,4.425604412338083e-22,0.0,0.0,1.0541763302132031e-42,2.0151432360811054e-66,6.245092173858293e-48,0.0
1.5405957801308342e-55,5.225140469025408e-158,5.2059295176878116e-101,2.4676880592306404e-124,2.665587029859871e-22,0.0,0.0,3.5963039946899934e-43,4.0520838515013157e-67,2.165813097666287e-48,0.0
3.7044240059248465e-56,1.5454058438997638e-159,6.233032051640099e-102,1.8196894906121622e-125,1.5985402027972107e-22,0.0,0.0,1.2155838453774005e-43,8.033282302423843e-68,7.441091092029994e-49,0.0
8.794301001950994e-57,4.428576241179034e-161,7.323491718234166e-103,1.3110418663657403e-126,9.544377323352975e-23,0.0,0.0,4.0706437968934193e-44,1.5699810314788027e-68,2.5324974598949878e-49,0.0
2.06101151718374e-57,1.2292456164665005e-162,8.442691810623997e-104,9.226925063429739e-128,5.673456673492692e-23,0.0,0.0,1.3503765392981695e-44,3.024312898249423e-69,8.537310268175941e-50,0.0
4.767682431684521e-58,3.3040075239090554e-164,9.548014403473574e-105,6.342006394685969e-129,3.357427160853817e-23,0.0,0.0,4.437352093560508e-45,5.7416093878101304e-70,2.850462441760077e-50,0.0
1.0885062435662888e-58,8.59696032558288e-166,1.059105907032038e-105,4.256306222721293e-130,1.977910439250631e-23,0.0,0.0,1.4442201928867128e-45,1.0741336616850676e-70,9.425274680071346e-51,0.0
2.452447191474924e-59,2.164825674062796e-167,1.1520837177198885e-106,2.788572793215733e-131,1.1599255252740614e-23,0.0,0.0,4.655286511724512e-46,1.979900731297644e-71,3.0861641709929834e-51,0.0
5.452071042821281e-60,5.274077105307789e-169,1.2287695874427384e-107,1.783116055626939e-132,6.771099282719229e-24,0.0,0.0,1.4860229822254974e-46,3.5952660739154957e-72,1.0005801625189255e-51,0.0
1.1958148584701169e-60,1.2427558605392964e-170,1.284758164473563e-108,1.1125779849522831e-133,3.934375646630628e-24,0.0,0.0,4.697134968600041e-47,6.430767261267621e-73,3.2118392074287e-52,0.0
2.5873429801407656e-61,2.831457550109964e-172,1.3166152737054925e-109,6.772334515639065e-135,2.2754214032126165e-24,0.0,0.0,1.4700459465938232e-47,1.1328691723473294e-73,1.0206705516308252e-52,0.0
5.52176882970888e-62,6.235726898420652e-174,1.3222217913039345e-110,4.020743990074836e-136,1.3097815652455857e-24,0.0,0.0,4.554919916232944e-48,1.965271162450116e-74,3.2107592412983243e-53,0.0
1.1622047810765693e-62,1.3270388168973904e-175,1.3010029717757652e-111,2.3277516167379625e-137,7.503578082684032e-25,0.0,0.0,1.3971525104712616e-48,3.3568425214317113e-75,9.997246311964463e-54,0.0
2.4121976190966412e-63,2.728130759825141e-177,1.2540092619808782e-112,1.3138030904044269e-138,4.27810804068247e-25,0.0,0.0,4.242101300379931e-49,5.644749632429713e-76,3.080798578036525e-54,0.0
4.936441331459546e-64,5.4162168659861444e-179,1.1838341782414776e-113,7.227493108191546e-140,2.427336811321846e-25,0.0,0.0,1.2748320398524463e-49,9.343348540729974e-77,9.395413161086892e-55,0.0
9.959339248471097e-65,1.038100212141963e-180,1.0943774754810506e-114,3.874434256397816e-141,1.3705164741222691e-25,0.0,0.0,3.79157655966989e-50,1.5220991173399669e-77,2.8352878819129177e-55,0.0
1.9806448286331433e-65,1.9202453077818715e-182,9.904835998950888e-116,2.0234414259523392e-142,7.700079388543398e-26,0.0,0.0,1.1159415971713204e-50,2.4400776596032566e-78,8.46575718008042e-56,0.0
3.8822704833799865e-66,3.426959097856072e-184,8.775023550510731e-117,1.0292771259695073e-143,4.304706007757877e-26,0.0,0.0,3.249955169272076e-51,3.84876987383525e-79,2.5008066344118233e-56,0.0
7.499134595429649e-67,5.898685235670034e-186,7.608278254116364e-118,5.0983545666694405e-145,2.3944710615520466e-26,0.0,0.0,9.364544696619607e-52,5.972202235055422e-80,7.307990808231304e-57,0.0
1.4273327478900297e-67,9.789345600729443e-188,6.454714818320653e-119,2.458552754613184e-146,1.3251766249227644e-26,0.0,0.0,2.6694888655659197e-52,9.115435976918041e-81,2.112403999723691e-57,0.0
2.6765173690684353e-68,1.5658890951696016e-189,5.357164983116709e-120,1.153919787981843e-147,7.2965256726367e-27,0.0,0.0,7.527661766368608e-53,1.3683156641764676e-81,6.03912793043168e-58,0.0
4.944099053788664e-69,2.4134188757956106e-191,4.34884791272106e-121,5.270018782853918e-149,3.996838076419259e-27,0.0,0.0,2.0996196486907585e-53,2.0197425761855104e-82,1.7074441276081566e-58,0.0
8.995338264061673e-70,3.58280306912434e-193,3.4522943856170363e-122,2.3414347460341849e-150,2.177984674685033e-27,0.0,0.0,5.791983831367879e-54,2.9311697993258364e-83,4.773645544884808e-59,0.0
1.6117642513013505e-70,5.121350965471839e-195,2.6794657543767775e-123,1.0117593835146891e-151,1.1806208896639863e-27,0.0,0.0,1.580074216788856e-54,4.181719938605981e-84,1.3195966645013142e-59,0.0
2.8436695505665285e-71,7.046428036313559e-197,2.0328576926405474e-124,4.250976121067649e-153,6.36594456602371e-28,0.0,0.0,4.262338452356288e-55,5.863691261717182e-85,3.6064108697928856e-60,0.0
4.939576182315019e-72,9.3288165440951e-199,1.5072833938971957e-125,1.7362261894063547e-154,3.414217373576989e-28,0.0,0.0,1.1368290324164514e-55,8.080198063661225e-86,9.743328146303036e-61,0.0
8.446407175291258e-73,1.1879712993045023e-200,1.0919984142780474e-126,6.891585196275468e-156,1.8212702859832021e-28,0.0,0.0,2.997610802456058e-56,1.0940562228527896e-86,2.601910540881993e-61,0.0
1.4215572859751397e-73,1.4546370889507904e-202,7.728539484572587e-128,2.6577560644615732e-157,9.662541176342951e-29,0.0,0.0,7.813468942581937e-57,1.4553094468221216e-87,6.867278507044705e-62,0.0
2.3545311820985774e-74,1.71205907368469e-204,5.3423155108427685e-129,9.955916102832698e-159,5.098244336824103e-29,0.0,0.0,2.0130584423962055e-57,1.9015154577398147e-88,1.7911756722150958e-62,0.0
3.837332174660431e-75,1.9361673530140303e-206,3.6060009879741825e-130,3.6216243315214304e-160,2.67510407725059e-29,0.0,0.0,5.125870309938215e-58,2.4400755930348605e-89,4.616432175436774e-63,0.0
6.152842276802988e-76,2.1031505952533837e-208,2.376254991278512e-131,1.278988202876731e-161,1.3958208894883653e-29,0.0,0.0,1.2898287850529737e-58,3.074645745881851e-90,1.175554065747917e-63,0.0
9.704643933729944e-77,2.1935272647609777e-210,1.5283998285695245e-132,4.38383817167584e-163,7.242119755020503e-30,0.0,0.0,3.2070358105198157e-59,3.803681184648402e-91,2.9573268002105766e-64,0.0
1.505484480999548e-77,2.1958431560132344e-212,9.593181248209859e-134,1.457975220624033e-164,3.736169196763393e-30,0.0,0.0,7.87837242733777e-60,4.619112576301224e-92,7.349010303154784e-65,0.0
2.2966808491994977e-78,2.109036972209776e-214,5.874544339544719e-135,4.703652015947203e-166,1.916416144011525e-30,0.0,0.0,1.9119802403192506e-60,5.5053628369449165e-93,1.8037778580775256e-65,0.0
3.444981934872055e-79,1.94280492552794e-216,3.508931239798697e-136,1.4716018618910169e-167,9.773114385516539e-31,0.0,0.0,4.583500767338656e-61,6.438922538036896e-94,4.3723337101220256e-66,0.0
5.080059897055458e-80,1.7158225996367276e-218,2.0439349048296882e-137,4.4637019406709127e-169,4.954881118299773e-31,0.0,0.0,1.0852520855056437e-61,7.38867458727783e-95,1.0465754965470987e-66,0.0
7.363416252828948e-81,1.4522732372703214e-220,1.1607863856024362e-138,1.3122853609887816e-170,2.4972821123755653e-31,0.0,0.0,2.5376710714674e-62,8.317092487235775e-96,2.473462602876202e-67,0.0
1.0489407331279195e-81,1.1775792081850673e-222,6.425859375824622e-140,3.738238835361665e-172,1.2511601124824427e-31,0.0,0.0,5.859532161600529e-63,9.18233362456034e-97,5.77122127142213e-68,0.0
1.4683022470221876e-82,9.143855219738842e-225,3.4665982945167326e-141,1.0315440718061437e-173,6.230826923000938e-32,0.0,0.0,1.335871139347517e-63,9.941121164657913e-98,1.3292519576067218e-68,0.0
2.0193151713868136e-83,6.79666743896e-227,1.8220824693741535e-142,2.7565489698710705e-175,3.084198939684985e-32,0.0,0.0,3.0067052862959054e-64,1.055217438411329e-98,3.021852459026979e-69,0.0
2.728019564907721e-84,4.8341339591182646e-229,9.328732785323122e-144,7.131401542046855e-177,1.5173268716701367e-32,0.0,0.0,6.6802395573432855e-65,1.0979831796110043e-99,6.779759183378127e-70,0.0
3.6197247643919347e-85,3.288700211807857e-231,4.651193107038714e-145,1.7856167738512404e-178,7.418770577536232e-33,0.0,0.0,1.464933324981286e-65,1.1197438702344328e-100,1.500992697982976e-70,0.0
4.7164762089274226e-86,2.1391352058456804e-233,2.2578195687408214e-146,4.32591116431597e-180,3.604761179440702e-33,0.0,0.0,3.1704261283615913e-66,1.1190060152731731e-101,3.2787926897149776e-71,0.0
6.033960650987054e-87,1.3297939385267819e-235,1.0668229502847603e-147,1.0137095458584831e-181,1.740557351726685e-33,0.0,0.0,6.77080383450788e-67,1.0956140715670887e-102,7.065903454750336e-72,0.0
7.578060651731699e-88,7.897413087891034e-238,4.905326114146833e-149,2.2970239994520825e-183,8.351082240724288e-34,0.0,0.0,1.4267045032892073e-67,1.0507859355982759e-103,1.5020577181285406e-72,0.0
9.341397611034484e-89,4.4787866452315196e-240,2.1943658964897175e-150,5.03155082250763e-185,3.981207742132837e-34,0.0,0.0,2.965834888491178e-68,9.87010254145535e-105,3.149321964692221e-73,0.0
1.1300315287377195e-89,2.4245430871821943e-242,9.54790459301635e-152,1.0650981145823608e-186,1.8857296308012857e-34,0.0,0.0,6.081721164554799e-69,9.078172002221941e-106,6.511857294754525e-74,0.0
1.3412825260984822e-90,1.2523070160077747e-244,4.039766183307217e-153,2.1781845568971375e-188,8.873830692147972e-35,0.0,0.0,1.2300411029668711e-69,8.174520897631629e-107,1.3276861396909192e-74,0.0
1.5618034889656587e-91,6.169057354718438e-247,1.6616662764872493e-154,4.302112005761443e-190,4.1484357819090956e-35,0.0,0.0,2.453425286558183e-70,7.204941468536967e-108,2.6689078060450816e-75,0.0
1.7837486810089806e-92,2.897129677285882e-249,6.642936383843083e-156,8.203783323288204e-192,1.926518951896921e-35,0.0,0.0,4.825387236966733e-71,6.214686023952594e-109,5.288879792529572e-76,0.0
1.997865067805876e-93,1.2964941429156645e-251,2.580437736657181e-157,1.5099212429706746e-193,8.886930992329097e-36,0.0,0.0,9.357140862785168e-72,5.244983158443121e-110,1.033069791429247e-76,0.0
2.1940535591992692e-94,5.526336794351263e-254,9.737129858715267e-159,2.681408767753941e-195,4.0718674246267756e-36,0.0,0.0,1.7887550635289004e-72,4.330320050938513e-111,1.9887254417770708e-77,0.0
2.3621069510076795e-95,2.242731384619877e-256,3.568281352272507e-160,4.5930384896680286e-197,1.8529862807119833e-36,0.0,0.0,3.370542849226407e-73,3.4967206517289793e-112,3.772611171281843e-78,0.0
2.492557181149305e-96,8.661588035825223e-259,1.2695885760615987e-161,7.586193571654917e-199,8.374535821716727e-37,0.0,0.0,6.2594208546605064e-74,2.761087704601375e-113,7.051372271170278e-79,0.0
2.5775388249220654e-97,3.182025278655865e-261,4.384568988653821e-163,1.2077907445777449e-200,3.7586529082282354e-37,0.0,0.0,1.1455058917665958e-74,2.131524258561133e-114,1.2984087409038759e-79,0.0
2.611562209099642e-98,1.1114739629256805e-263,1.4693794058400159e-164,1.8529311888468715e-202,1.675171845148411e-37,0.0,0.0,2.0655343408972223e-75,1.608432627729112e-115,2.355031339772961e-80,0.0
2.5920922422496017e-99,3.689661136967993e-266,4.777120815654425e-166,2.7383015697684845e-204,7.41335251434855e-38,0.0,0.0,3.669289344501658e-76,1.1861207177629151e-116,4.206977383101838e-81,0.0
2.51984927406104e-100,1.1634972305879528e-268,1.506276732277343e-167,3.8968250372288247e-206,3.257394165731182e-38,0.0,0.0,6.420782499702334e-77,8.54630588287174e-118,7.400688183547971e-82,0.0
2.398783744532405e-101,3.483648003767339e-271,4.6049989137976854e-169,5.33826486136551e-208,1.421013920024424e-38,0.0,0.0,1.1066031595432604e-77,6.015348404724328e-119,1.281864600116218e-82,0.0
2.235721483327681e-102,9.89896418855269e-274,1.3646440606107766e-170,7.037193634709711e-210,6.154183375872071e-39,0.0,0.0,1.8781694109635672e-78,4.1350848249511565e-120,2.185845450035575e-83,0.0
2.03972339076854e-103,2.6682499404574615e-276,3.9187911194562893e-172,8.923974075185998e-212,2.645806547310458e-39,0.0,0.0,3.138751694003724e-79,2.775600680802489e-121,3.6689566441473946e-84,0.0
1.821243345501502e-104,6.819261904667796e-279,1.0901954896016769e-173,1.0882392710696552e-213,1.1291002602618339e-39,0.0,0.0,5.164144547078273e-80,1.818801413833007e-122,6.06107366915087e-85,0.0
1.59119424351342e-105,1.6516320618571728e-281,2.9373232511349423e-175,1.2756874670898293e-215,4.7826064755628534e-40,0.0,0.0,8.36369917271159e-81,1.1632559534397995e-123,9.853212866859427e-86,0.0
1.3600396443962678e-106,3.789163865618588e-284,7.662467288724707e-177,1.4370209566831746e-217,2.0105977719967114e-40,0.0,0.0,1.3332015378408887e-81,7.259924530468482e-125,1.5760296615386264e-86,0.0
1.13701695710463e-107,8.23028332426915e-287,1.9347655649522058e-178,1.5549790788368464e-219,8.388505251702392e-41,0.0,0.0,2.091360253285755e-82,4.420384131967495e-126,2.4799644530289206e-87,0.0
9.295706383809653e-109,1.691658696906007e-289,4.727189821574874e-180,1.6157380017694718e-221,3.4730653601700437e-41,0.0,0.0,3.2280126805053632e-83,2.6252000042622052e-127,3.8384582846362955e-88,0.0
7.430366353088732e-110,3.2886720702014017e-292,1.117284329945913e-181,1.6115476426621465e-223,1.4268562162996493e-41,0.0,0.0,4.901760496154729e-84,1.5203437240463094e-128,5.8429701377653296e-89,0.0
5.805798096300743e-111,6.043932458170453e-295,2.5537605699849225e-183,1.542341769836191e-225,5.816422712847882e-42,0.0,0.0,7.321768352384832e-85,8.584199921636248e-130,8.746022015450777e-90,0.0
4.433515182205794e-112,1.049516353785494e-297,5.643143626275314e-185,1.4158633592354516e-227,2.3523912050959412e-42,0.0,0.0,1.0756300328464163e-85,4.724297798130504e-131,1.2871273475466777e-90,0.0
3.308102301843476e-113,1.7211026214232395e-300,1.2051856566516442e-186,1.246240447248009e-229,9.438653236037462e-43,0.0,0.0,1.5539187714202623e-86,2.5336928840496025e-132,1.86208678925724e-91,0.0
2.4113663624997595e-114,2.6640822548102306e-303,2.4868236984385974e-188,1.0513738391405218e-231,3.7568702560453555e-43,0.0,0.0,2.207227009923098e-87,1.323880838953992e-133,2.6477596815498794e-92,0.0
1.7167586875485262e-115,3.890318244070778e-306,4.956319480770792e-190,8.498081111128218e-234,1.4832916297862702e-43,0.0,0.0,3.0821462105952893e-88,6.737830517542774e-135,3.69989707152645e-93,0.0
1.1935057645318324e-116,5.356612349332155e-309,9.538073863088798e-192,6.578471704410981e-236,5.80870464539745e-44,0.0,0.0,4.230392615453867e-89,3.3393708483867604e-136,5.08001186326281e-94,0.0
8.10057012447938e-118,6.94999228725e-312,1.771788066109748e-193,4.875286222485299e-238,2.2560689645479813e-44,0.0,0.0,5.7064021806868585e-90,1.6113088629126132e-137,6.852274813757492e-95,0.0
5.366463625278552e-119,7.726621223e-315,3.175952024061412e-195,3.457603540242362e-240,8.68987270996267e-45,0.0,0.0,7.563639093414825e-91,7.567593062217961e-139,9.078834741240352e-96,0.0
3.469342863963997e-120,0.0,5.491706006874371e-197,2.345728243633724e-242,3.3191721027594887e-45,0.0,0.0,9.849581663872732e-92,3.4585645349302557e-140,1.181355053870371e-96,0.0
2.188248856721321e-121,0.0,9.157367880217435e-199,1.5217157049370923e-244,1.2570961380360353e-45,0.0,0.0,1.2599536594028522e-92,1.5377526719274783e-141,1.5094364592114044e-97,0.0
1.346293706815716e-122,0.0,1.4720469221331634e-200,9.435545095843993e-247,4.720590513439446e-46,0.0,0.0,1.5829666730548143e-93,6.650005138334516e-143,1.8934843140025797e-98,0.0
8.07753452892297e-124,0.0,2.2804289360039226e-202,5.589858924385672e-249,1.75743687657526e-46,0.0,0.0,1.952987082259762e-94,2.796364463865497e-144,2.3315720903302465e-99,0.0
4.7251449299019e-125,0.0,3.40337902810888e-204,3.1626870016699323e-251,6.486118189205355e-47,0.0,0.0,2.3657384366069286e-95,1.1431212797111254e-145,2.8177559051126076e-100,0.0
2.6943205087328045e-126,0.0,4.8916644351232336e-206,1.708254640343832e-253,2.372889643714776e-47,0.0,0.0,2.81321261857531e-96,4.541580686188017e-147,3.3415790399299784e-101,0.0
1.4972033916421776e-127,0.0,6.768741275634493e-208,8.804565282066969e-256,8.604453998700387e-48,0.0,0.0,3.283484267502363e-97,1.7531795627050173e-148,3.88794181181157e-102,0.0
8.106034943360165e-129,0.0,9.013949283865922e-210,4.328509529186331e-258,3.092341212975843e-48,0.0,0.0,3.7608958200575276e-98,6.574123327663038e-150,4.4374405993727444e-103,0.0
4.274940263250619e-130,0.0,1.154856223361819e-211,2.028890300940239e-260,1.1013737528041067e-48,0.0,0.0,4.226670778645e-99,2.394020159706304e-151,4.9672335254335906e-104,0.0
2.1955452887953633e-131,0.0,1.4229664340887058e-213,9.063196221280013e-263,3.887137013226667e-49,0.0,0.0,4.659962349045379e-100,8.464117194793329e-153,5.452423760531083e-105,0.0
1.0978460627550014e-132,0.0,1.6856300482013495e-215,3.8567193549110063e-265,1.3593680472323564e-49,0.0,0.0,5.039282555028992e-101,2.9045831006557572e-154,5.86787296103613e-106,0.0
5.343455337232108e-134,0.0,1.919005880902003e-217,1.5627087093696254e-267,4.709993355635138e-50,0.0,0.0,5.344192632258226e-102,9.672027847841859e-156,6.190279596034075e-107,0.0
2.5309213102473943e-135,0.0,2.0988477883486224e-219,6.02655534237017e-270,1.6167511578207718e-50,0.0,0.0,5.557080479068125e-103,3.124389219150925e-157,6.400294690110559e-108,0.0
1.1662828900160895e-136,0.0,2.2045448341663251e-221,2.2110442273714405e-272,5.497547712528775e-51,0.0,0.0,5.664816811526669e-104,9.78831159837306e-159,6.484414871585787e-109,0.0
5.2274523314008284e-138,0.0,2.2229598306174944e-223,7.713778509312526e-275,1.851657820143141e-51,0.0,0.0,5.6600774995622576e-105,2.973210341759261e-160,6.436399485599971e-110,0.0
2.2783912790893982e-139,0.0,2.1510914929710064e-225,2.5578841669733356e-277,6.177048116367026e-52,0.0,0.0,5.542149468535977e-106,8.75382224522903e-162,6.25800785180352e-111,0.0
9.65403216457181e-141,0.0,1.9968212614921737e-227,8.058223202609143e-280,2.0407605272954537e-52,0.0,0.0,5.3170991910501306e-107,2.49747993187903e-163,5.958939008496387e-112,0.0
3.975763433630453e-142,0.0,1.7774997020231383e-229,2.4106899388653253e-282,6.676607753697268e-53,0.0,0.0,4.997267233556005e-108,6.902641809432978e-165,5.555965975829467e-113,0.0
1.5909328392910634e-143,0.0,1.5167200764859364e-231,6.845169052477157e-285,2.162888025772566e-53,0.0,0.0,4.600145493561172e-109,1.847623402919011e-166,5.071370624247257e-114,0.0
6.184289619332754e-145,0.0,1.2401120336112613e-233,1.8440090305098132e-287,6.937257589454561e-54,0.0,0.0,4.14677925373242e-110,4.788185589534727e-168,4.530883001099897e-115,0.0
2.3346435344996064e-146,0.0,9.711996745267789e-236,4.7105474524910625e-290,2.2028154765032238e-54,0.0,0.0,3.659898726482249e-111,1.2010508204412609e-169,3.96139274897788e-116,0.0
8.557151462233234e-148,0.0,7.282479548664923e-238,1.140514368837372e-292,6.924134272033583e-55,0.0,0.0,3.162013583636894e-112,2.9151239345209666e-171,3.3887192278528424e-117,0.0
3.0443865399151167e-149,0.0,5.226400054193317e-240,2.6160187821165878e-295,2.154319435992704e-55,0.0,0.0,2.6736950670769554e-113,6.844300684947239e-173,2.8356994959715497e-118,0.0
1.0510304727256478e-150,0.0,3.588447579671093e-242,5.6817150835790506e-298,6.633944098250228e-56,0.0,0.0,2.2122271509398613e-114,1.5539877173835002e-174,2.3207870330617948e-119,0.0
3.5201219641412567e-152,0.0,2.356229227422972e-244,1.167891246394113e-300,2.0216691059925058e-56,0.0,0.0,1.790740786548156e-115,3.410997312220757e-176,1.857263758783453e-120,0.0
1.143425525894996e-153,0.0,1.4789730919038325e-246,2.2708771323484074e-303,6.096548083293028e-57,0.0,0.0,1.4178673370948384e-116,7.235992913854218e-178,1.4530717176892666e-121,0.0
3.601186614753721e-155,0.0,8.870703228047103e-249,4.1747947040819436e-306,1.8190822133330853e-57,0.0,0.0,1.0978734134983756e-117,1.4830791163159588e-179,1.1111862232449683e-122,0.0
1.0993846252140368e-156,0.0,5.081974897864424e-251,7.252819411024696e-309,5.3699891273479405e-58,0.0,0.0,8.311815455370579e-119,2.935926651741378e-181,8.30392348532357e-124,0.0
3.2523524113103635e-158,0.0,2.7797369584576517e-253,1.19010935426e-311,1.56821362769712e-58,0.0,0.0,6.151469042033946e-120,5.611834125875282e-183,6.062979083487057e-125,0.0
