p+n->D+γ,D+p->He3+γ,D+D->n+He3,D+D->p+T,He3+n->p+T,T+D->n+He4,He3+D->p+He4,He3+He4->Be7+γ,T+He4->Li7+γ,Be7+n->p+Li7,Li7+p->He4+He4
0.0007548679774460403,1.1306837050524177e-07,0.005160815998110323,0.004936715645142407,12.100514871964108,0.9384366842043435,0.001414698226452778,4.671739138449052e-13,1.894901226539619e-09,77.22790480339623,9.694827311838556e-07
0.0007355153209283076,1.0775023379523762e-07,0.00490864673207845,0.004697404494519174,11.785883218892383,0.8913423313155597,0.0013199989416256734,4.211095838624031e-13,1.7615370834048178e-09,75.36420801623402,8.981932596614065e-07
0.0007166561894791443,1.0267627749588934e-07,0.004668443472275396,0.004469350721146595,11.479402708904829,0.8464631572643042,0.0012314620205741084,3.794912684596015e-13,1.6372988555614512e-09,73.54508214932147,8.320100580165056e-07
0.0006982780685310349,9.7835552023807e-08,0.004439655184631229,0.004252040833686346,11.180863018056002,0.8037020547946405,0.001148698406847378,3.41899330322548e-13,1.5215803069378828e-09,71.76946978455098,7.705773035787597e-07
0.0006803687590118071,9.321758767801166e-08,0.004221755444915619,0.00404498403785407,10.89005922649848,0.7629659787214266,0.0010713428390714255,3.0795282304678043e-13,1.4138142317557115e-09,70.03633842355833,7.13563262920982e-07
0.0006629163694350461,8.881237406416434e-08,0.004014241373296544,0.0038477112647099664,10.606791680190296,0.724165769624687,0.0009990524403747114,2.773060104883301e-13,1.3134700238236673e-09,68.3446799033489,6.606587097951122e-07
0.0006459093081879044,8.461034038298574e-08,0.0038166326135999945,0.003659774239232817,10.33086585613,0.6872159862077989,0.0009315053893598486,2.496451912231809e-13,1.2200513919484871e-09,66.69350982558912,6.1157544369749e-07
0.0006293362760113903,8.060233654725574e-08,0.003628470355452947,0.0034807445875602253,10.062092231029848,0.6520347458970748,0.0008683996679402397,2.246858020928117e-13,1.1330942130051331e-09,65.0818669992466,5.660449028755048e-07
0.0006131862586683399,7.677961509322972e-08,0.0034493163975640576,0.003310212981340699,9.800286153339393,0.6185435732702341,0.0008094518816370907,2.0216977696919092e-13,1.052164514679091e-09,63.50881289626428,5.238168659549441e-07
0.0005974485197944092,7.313381385368985e-08,0.0032787522504648826,0.0031477883177038397,9.545267718534397,0.5866672559125298,0.0007543961481909296,1.818631388552952e-13,9.768565803382277e-10,61.97343111996218,4.846582367134271e-07
0.0005821125939275207,6.965693936117978e-08,0.0031163782771013128,0.002993096933413051,9.296861647587034,0.5563337073114932,0.0007029830505843279,1.6355380526022654e-13,9.067911689131794e-10,60.47482688587213,4.483519068516718e-07
0.0005671682797113262,6.63413509512465e-08,0.00296181286972795,0.002845781851821308,9.054897168537343,0.5274738364144588,0.0006549786507998746,1.470495884636774e-13,8.416138430638664e-10,59.01212651471387,4.146956919219346e-07
0.0005526056332683533,6.317974553673791e-08,0.0028146916616199925,0.0027055020613043243,8.819207901086221,0.500021423486845,0.0006101635608508769,1.3217637382453972e-13,7.809933992872217e-10,57.58447693722675,3.835013358628938e-07
0.0005384149617386109,6.016514302537949e-08,0.0026746667721757097,0.0025719318238974697,8.589631744133158,0.47391300192352387,0.0005683320678222416,1.1877646070326529e-13,7.246203939782857e-10,56.19104521058426,3.545935798633971e-07
0.0005245868169795357,5.729087235398662e-08,0.0025414060840396302,0.0024447600129126005,8.366010766183859,0.44908774568043036,0.0005292913098469891,1.0670705186724826e-13,6.722057597947248e-10,54.831018046117244,3.2780929153495503e-07
0.0005111119894232628,5.4550558113748565e-08,0.0024145925509305084,0.0023236894783592306,8.148191098554245,0.42548736200850806,0.0004928605001201018,9.583887844191585e-14,6.234795069944229e-10,53.50360134807884,3.029966506152628e-07
0.000497981502087306,5.19381077420614e-08,0.0022939235349110835,0.002208436439040014,7.936022831300129,0.4030559891872581,0.00045887019621710854,8.605494856584547e-14,5.781895047180465e-10,52.20801976320419,2.800143876535007e-07
0.00048518660473482566,4.944769925738937e-08,0.0021791101718865776,0.002098729900235906,7.729359911802693,0.3817400989702929,0.00042716161214051375,7.724940891388289e-14,5.361003374744934e-10,50.943516240796264,2.5873107234322533e-07
0.0004727187681807646,4.707376951458812e-08,0.0020698767641674993,0.0019943110959382195,7.528060045942115,0.3614884034703143,0.00039758597066342463,6.932650917497225e-14,4.96992232357278e-10,49.70935160310806,2.390244483711944e-07
0.00046056967874022085,4.48110029590484e-08,0.0019659601989787103,0.0018949329546264103,7.331984601794267,0.3422517662258415,0.000370003893677455,6.219966041792614e-14,4.6066005277563753e-10,48.504804125766384,2.2078081184120716e-07
0.0004487312328155096,4.2654320858897836e-08,0.001867109391841611,0.0018003595876297672,7.140998515784732,0.32398311720654677,0.00034428482838138105,5.5790579054718476e-14,4.269123547255275e-10,47.329169128016694,2.0389443051148072e-07
0.00043719553161847654,4.05988709953507e-08,0.001773084753799085,0.0017103657991493623,6.954970201238826,0.30663737152837106,0.000320306507268918,5.0028508822723554e-14,3.955705018541187e-10,46.18175857254714,1.8826700125310306e-07
0.00042595487602467845,3.8640017792105815e-08,0.0016836576814944475,0.001624736617052895,6.773771459266311,0.2901713516634144,0.00029795443998875443,4.4849513859826225e-14,3.6646783578707223e-10,45.06190067467304,1.738071432960417e-07
0.00041500176155616467,3.677333286547707e-08,0.0015986100691549971,0.0015432668435905973,6.597277391920708,0.274543712943044,0.0002771214352580418,4.019583654430911e-14,3.3944889839172407e-10,43.968939520665614,1.6042992497882916e-07
0.0004043288734896454,3.499458597768807e-08,0.0015177338415693054,0.0014657606252138724,6.425366317576272,0.25971487216557215,0.00025770715111241157,3.601531431926912e-14,3.143687028418583e-10,42.902234695008744,1.4805642185874583e-07
0.00039392908208693545,3.329973637648517e-08,0.0014408305071838862,0.0013920310407110723,6.257919688465479,0.24564693913229735,0.0002396176718716071,3.22608502231176e-14,2.910920505316322e-10,41.861160916373954,1.3661330417174588e-07
0.0003837954379446218,3.1684924504910865e-08,0.0013677107304800558,0.0013218997069058998,6.094822010322037,0.23230365094755986,0.00022276511029037846,2.888993230721776e-14,2.694928910579682e-10,40.8451076821111,1.2603245175583682e-07
0.0003739211674599918,3.01464640657441e-08,0.0012981939228259537,0.001255196401194181,5.935960764076166,0.21965030892977322,0.00020706723344969866,2.5864197542373526e-14,2.4945372265290236e-10,39.8534789210585,1.1625059466873234e-07
0.0003642996684103275,2.868083442575037e-08,0.0012321078510309337,0.0011917587002234712,5.78122632954975,0.20765371799115917,0.00019244711102396815,2.31490362008709e-14,2.3086503060051427e-10,38.885692654473765,1.0720897784064261e-07
0.00035492450564273916,2.7284673345493613e-08,0.0011692882628610006,0.0011314316340478327,5.630511911100031,0.19628212835402545,0.00017883278463596864,2.071323305304349e-14,2.136247613175509e-10,37.941180664898866,9.885304820656069e-08
0.0003457894068717922,2.595477002104906e-08,0.0011095785288040502,0.001074067355116878,5.483713465162983,0.18550517948106218,0.0001661569570831783,1.852864203955681e-14,1.9763782991329783e-10,37.01938817277193,9.113216285964256e-08
0.00033688825858223904,2.4688058424517502e-08,0.001052829299402327,0.0010195248214837007,5.340729629647229,0.17529384610608592,0.0001543567002868838,1.656989137528648e-14,1.8281565917294824e-10,36.1197735206083,8.399931685868807e-08
0.00032821510203424057,2.348161093078144e-08,0.0009988981774975533,0.0009676694936411718,5.201461655131939,0.165620386260124,0.00014337318087966254,1.4814116310076296e-14,1.6907574803016498e-10,35.2418078645679,7.741088940858382e-08
0.0003197641293685246,2.233263221846086e-08,0.0009476494047605455,0.0009183730444196646,5.065813337822517,0.1564582911955938,0.0001331514024073284,1.3240717017901344e-14,1.5634126770908751e-10,34.38497487324352,7.13264072132606e-08
0.0003115296798089952,2.1238453433523347e-08,0.0008989535619029609,0.0008715130814021468,4.933690954219249,0.14778223711866545,0.0001236399631787018,1.1831139310977839e-14,1.4454068382410227e-10,33.548770433498824,6.570832387648599e-08
0.00030350623596036,2.0196526604478885e-08,0.0008526872819931734,0.0008269728813344462,4.805003197455569,0.13956803864669307,0.0001147908288506369,1.0568676080903597e-14,1.336074028275674e-10,32.732702363185915,6.052181429697546e-08
0.00029568842019841784,1.920441929854902e-08,0.0008087329763222133,0.0007846411360296543,4.679661115263011,0.13179260391390293,0.0001065591188868865,9.438287556644043e-15,1.2347944129178923e-10,31.93629013059121,5.573458307113994e-08
0.00028807099115068965,1.8259809508635603e-08,0.0007669785722879775,0.0007444117092856463,4.557578049521986,0.12443389125431538,9.890290607772223e-05,8.426438640570925e-15,1.1409911660209702e-10,31.159064580447293,5.131668597951181e-08
0.0002806488402651509,1.7360480761338596e-08,0.0007273172627880901,0.0007061834043544969,4.438669577357287,0.11747086739622818,9.178302835294769e-05,7.520951740212336e-15,1.0541275772325733e-10,30.400567666355805,4.7240363691795834e-08
0.00027341698846486347,1.650431743667351e-08,0.0006896472666324517,0.0006698597415208675,4.322853453739739,0.11088346710746821,8.516291216414605e-05,6.710873656134546e-15,9.737043478191388e-11,29.660352189476498,4.3479886880751304e-08
0.0002663705828863733,1.5689300290527892e-08,0.0006538715995067123,0.0006353487453646844,4.210049555554911,0.10465255423509358,7.9008406752881e-05,5.986355216618787e-15,8.992570628356075e-11,28.93798154333153,4.001141198698724e-08
0.00025950489369978293,1.4913502171267525e-08,0.0006198978550372039,0.0006025627413005699,4.100179827102108,0.09875988408730185,7.32876286602199e-05,5.338542468580444e-15,8.303538285398938e-11,28.233029464585954,3.6812846925412047e-08
0.0002528153110084655,1.417508392225921e-08,0.0005876379955263051,0.0005714181610030201,3.993168226986965,0.09318806710899,6.797081586946852e-05,4.7594783424838935e-15,7.665930646241357e-11,27.54507978966216,3.386372606972404e-08
0.0002462973418264373,1.3472290462419709e-08,0.0005570081519451056,0.0005418353563423784,3.888940676371866,0.08792053380577163,6.303019100858831e-05,4.24201380773137e-15,7.076014414686518e-11,26.873726217053363,3.1145093894155334e-08
0.00023994660713144955,1.280344703722724e-08,0.000527928432787225,0.0005137384214717523,3.7874250085503176,0.08294150087426541,5.843983307141331e-05,3.779727624969874e-15,6.530319532210147e-11,26.21857207520216,2.863939669182059e-08
0.00023375883899191715,1.2166955632947806e-08,0.0005003227414040602,0.00048705502271993034,3.6885509198107114,0.07823593849920171,5.4175557147686916e-05,3.366853883722476e-15,6.025621180646125e-11,25.579230095815944,2.633038182668005e-08
0.00022772987776584192,1.1561291547130035e-08,0.00047411860145750776,0.0004617162359593028,3.592249921557264,0.0737895387803225,5.0214801681144176e-05,2.9982165883987802e-15,5.5589229756980844e-11,24.955322192490303,2.4203004011409606e-08
0.00022185566936993475,1.0985000108711013e-08,0.0004492469901412237,0.0004376563911314353,3.4984552936558018,0.06958868525423723,4.653652280245917e-05,2.6691706237097307e-15,5.127441275185436e-11,24.346479244517,2.224333813655452e-08
0.00021613226261718978,1.0436693541354343e-08,0.0004256421788361011,0.0004148129236258927,3.4071020389732505,0.06562042347834204,4.312109530998976e-05,2.375548492382338e-15,4.7285905306165136e-11,23.752340885756468,2.0438498207341854e-08
0.00021055580662120063,9.91504796390702e-09,0.0004032415808794367,0.00039312623222051435,3.3181268390803407,0.06187243264563197,3.995021989589799e-05,2.1136122743732926e-15,4.359969615087999e-11,23.172555298455098,1.8776561973571526e-08
0.0002051225482655604,9.418800522118076e-09,0.0003819856061407212,0.0003725395433032189,3.2314680110880363,0.058332998200781236,3.700683623854698e-05,1.8800103080035097e-15,4.0193490646557245e-11,22.60677901189328,1.7246500865221684e-08
0.000199828829736712,8.946746646005107e-09,0.0003618175221097131,0.000352998781107061,3.147065465588707,0.05499098542920302,3.427504160407841e-05,1.6717381400218396e-15,3.704659174220234e-11,22.054676705749902,1.5838114871884126e-08
0.00019467108611868,8.49773742749243e-09,0.00034268332121485575,0.0003344524437012556,3.0648606656738235,0.05183581399201638,3.174001462089789e-05,1.4861033339663396e-15,3.413978892638837e-11,21.515921018074433,1.4541972028025104e-08
0.0001896458430481307,8.07067711316685e-09,0.00032453159410179714,0.00031685148449155223,2.984796587000849,0.048857433380881214,2.9387943910430976e-05,1.3206937646946725e-15,3.145525465221653e-11,20.99019235775796,1.3349352188407648e-08
0.00018474971442825983,7.664520707215383e-09,0.00030731340861317463,0.00030014919899354933,2.906817678882531,0.046046299267598186,2.720596127608182e-05,1.1733490619453308e-15,2.8976447750114315e-11,20.477178721400133,1.2252194798942283e-08
0.00017997940020003967,7.278271679814838e-09,0.0002909821942216574,0.00028430111665228217,2.8308698263725343,0.043393350724174114,2.518207916984284e-05,1.0421348975783401e-15,2.6688023372924676e-11,19.97657551446555,1.1243050387813363e-08
0.00017533168416939416,6.9109797764428276e-09,0.0002754936316786813,0.0002692648974909083,2.7569003133220296,0.040889988289771965,2.330513217255432e-05,9.253198400137203e-16,2.4575749046371854e-11,19.488085376634317,1.0315035520060552e-08
0.00017080343188890875,6.561738923769555e-09,0.00026080554765129543,0.00025500023338027313,2.6848577863824095,0.0385280528615855,2.15647222394252e-05,8.213545255978329e-16,2.262642642488242e-11,19.011418011243777,9.461790975944557e-09
0.0001663915885927103,6.22968522797233e-09,0.0002468778141291587,0.0002414687537298196,2.6146922199301534,0.036299805387228476,1.9951167477164968e-05,7.288529204201598e-16,2.0827818378012048e-11,18.546290018730552,8.677442929469212e-09
0.0001620931771831943,5.913995061490413e-09,0.0002336722523929061,0.00022863393540865999,2.546354881890142,0.03419790733671967,1.845545423298162e-05,6.465754676929469e-16,1.9168581056461092e-11,18.092424733976202,7.956566918442858e-09
0.00015790529626830274,5.613883234404828e-09,0.0002211525413439519,0.00021646101671354788,2.479798300434681,0.03221540193257048,1.7069192288819394e-05,5.73413935391748e-16,1.763820060895061e-11,17.649552067465766,7.2941544114948106e-09
0.0001538251182480915,5.328601246789356e-09,0.00020928413000425864,0.00020491691520821073,2.4149762315357868,0.030345696116873665,1.5784572966581275e-05,5.083777966168079e-16,1.6226934242159224e-11,17.21740835017248,6.685581790588325e-09
0.00014984988744935727,5.057435618532649e-09,0.00019803415400270304,0.00019397014926580874,2.35184362734895,0.028582543234635622,1.459432996174625e-05,4.505819912393362e-16,1.4925755335564397e-11,16.795736182078524,6.126581579838761e-09
0.0001459769183071232,4.799706293279773e-09,0.00018737135587250495,0.00018359076315337054,2.290356605407383,0.02692002641291772,1.3491702733794695e-05,3.9923593199260067e-16,1.372630234147594e-11,16.384284284249212,5.613215762915229e-09
0.0001422035935918144,4.554765113282887e-09,0.00017726600899160751,0.00017375025550380994,2.2304724186056584,0.025352542615643386,1.2470402292217819e-05,3.5363363139337342e-16,1.262083121785119e-11,15.982807354375492,5.14185104202014e-09
0.00013852736268098103,4.32199436208677e-09,0.0001676898450050787,0.0001644215110276224,2.172149425953102,0.023874787354207158,1.1524579226661059e-05,3.1314483785947594e-16,1.1602171157719696e-11,15.591065925706491,4.709135901455625e-09
0.00013494573987445663,4.100805372105247e-09,0.00015861598457548361,0.0001555787353226026,2.115347064076873,0.022481740034283642,1.06487938389542e-05,2.77207080238297e-16,1.066368339427711e-11,15.208826229290098,4.3119793481407156e-09
0.0001314563027518679,3.890637194269365e-09,0.0001500188713137297,0.00014719739264589348,2.0600258194558325,0.02116864991949185,9.837988243453151e-06,2.453185297826077e-16,9.799222874994233e-12,14.835860059446562,3.94753121018134e-09
0.00012805669057143574,3.6909553270476935e-09,0.00014187420874924492,0.00013925414651840774,2.0061472013665105,0.019931022692818483,9.087460310286186e-06,2.170315974990658e-16,9.003102611485562e-12,14.471944642397416,3.6131638827553025e-09
0.00012474460270903766,3.5012505022541373e-09,0.00013415890020434805,0.00013172680303717162,1.9536737155228951,0.018764607596955845,8.39283933378385e-06,1.9194719283718797e-16,8.270060524442868e-12,14.116862507978514,3.3064554181936055e-09
0.00012151779713652463,3.3210375251682944e-09,0.00012685099144351815,0.00012459425677641752,1.9025688383925148,0.017665385134958442,7.750063315614769e-06,1.6970957696090858e-16,7.595228614715874e-12,13.7704013643627,3.0251738642521596e-09
0.00011837408893831106,3.1498541665988194e-09,0.00011992961597379744,0.00011783643916329953,1.8527969921713117,0.016629555312877794,7.155357758959322e-06,1.5000175042250456e-16,6.974104302659112e-12,13.432353975723416,2.767262761206745e-09
0.00011531134886528224,2.9872601046213753e-09,0.0001133749428779238,0.00011143426921898241,1.8043235204007515,0.015653526406295283,6.6052158764666706e-06,1.3254132100454047e-16,6.402523788207131e-12,13.10251804277022,2.530827714599291e-09
0.00011232750192508485,2.8328359138192394e-09,0.0001071681270668521,0.0001053696065604719,1.7571146642105449,0.014733904232937528,6.096380120771741e-06,1.1707680286874007e-16,5.876637293830449e-12,12.780696086088158,2.3141239662432347e-09
0.00010942052600789248,2.6861820999476272e-09,0.00010129126184327268,9.962520656306328e-05,1.7111375391710633,0.013867481913837161,5.625824952022267e-06,1.0338430300483302e-16,5.392886061603969e-12,12.466695332216942,2.11554489148866e-09
0.00010658845054675716,2.5469181780313717e-09,9.572733367238299e-05,9.418467758752281e-05,1.6663601127400451,0.013051230105782564,5.190740762201787e-06,9.126455535645313e-17,4.947980984119643e-12,12.160327602404351,1.933611355775777e-09
0.000103829355211684,2.4146817919909816e-09,9.046017906068941e-05,8.903244018024461e-05,1.6227511822880847,0.012282287688096003,4.788518881051039e-06,8.054026695932114e-17,4.538882756939068e-12,11.8614092039733,1.7669618681957172e-09
0.00010114136863658344,2.289127873973515e-09,8.547444344790808e-05,8.415368815854757e-05,1.5802803536884442,0.011557952887080964,4.416737593106037e-06,7.105374399946366e-17,4.162783447733639e-12,11.569760824238873,1.6143434741489622e-09
9.852266717828022e-05,2.169927841642905e-09,8.075554202117609e-05,7.953435149705472e-05,1.5389180204565986,0.010875674821793961,4.0731490998031045e-06,6.266476892281319e-17,3.817089384239454e-12,11.285207426918682,1.4746033332677785e-09
9.597147370677558e-05,2.056768831759219e-09,7.628962236472051e-05,7.516106093470824e-05,1.4986353434254058,0.010233045455117216,3.755667364765809e-06,5.524870263525907e-17,3.4994052696825817e-12,11.007578150975856,1.3466809325665848e-09
9.348605642598165e-05,1.949352968448197e-09,7.206352886193499e-05,7.102111422543613e-05,1.4594042309424387,0.009627791934441497,3.4623567843015285e-06,4.8694788454309957e-17,3.2075194404421212e-12,10.736706211838793,1.2296008883239307e-09
9.10647277241648e-05,1.847396664630961e-09,6.806476877043614e-05,6.710244395881712e-05,1.421197319575938,0.009057769306608624,3.1914216288097526e-06,4.2904636837266597e-17,2.9393901864346764e-12,10.472428804942211,1.122466293496304e-09
8.870584305335447e-05,1.7506299551497543e-09,6.428147989414283e-05,6.339358688025982e-05,1.3839879553163763,0.008520953592111852,2.9411962042560052e-06,3.7790872041002746e-17,2.693133060051042e-12,10.214587011535622,1.0244525705353711e-09
8.640779983699221e-05,1.6587958601886409e-09,6.070239977975913e-05,5.988365464327665e-05,1.347750175261174,0.008015435203909441,2.7101356861049213e-06,3.3275923787579135e-17,2.467009104476993e-12,9.963025706703915,9.348017923400774e-10
8.416903640511376e-05,1.5716497776484193e-09,5.731683636822175e-05,5.656230592934562e-05,1.3124586897699313,0.00753941269656914,2.496807581148178e-06,2.9290948738364886e-17,2.2594139369059064e-12,9.717593469552417,8.528174367379522e-10
8.198803095637504e-05,1.4889589031929557e-09,5.4114640034731124e-05,5.341971987365866e-05,1.2780888650783913,0.0070911868318312785,2.2998837755174384e-06,2.577486813554569e-17,2.0688676265215374e-12,9.478142495501448,7.778595423686714e-10
7.986330054624884e-05,1.4105016767395618e-09,5.108617695390172e-05,5.0446570737740934e-05,1.2446167063592029,0.006669154947051769,2.1181331298514594e-06,2.2673509370606498e-17,1.894005311216037e-12,9.244528510644098,7.093402361502809e-10
7.779340010073777e-05,1.3360672542191148e-09,4.822230372937674e-05,4.763400377249044e-05,1.2120188412182462,0.006271805613365052,1.950414585099517e-06,1.993884049971044e-17,1.7335685008251304e-12,9.016610688117428,6.467196046551572e-10
7.57769214549629e-05,1.2654550034824343e-09,4.551434322992106e-05,4.497361221765937e-05,1.1802725036151682,0.005897713570788608,1.795670744800783e-06,1.7528287859584074e-17,1.586397018230442e-12,8.79425156644119,5.895018837202839e-10
7.381249241600595e-05,1.1984740232782084e-09,4.295406157657924e-05,4.245741538614929e-05,1.1493555181974837,0.0055455349278744365,1.6529219018900237e-06,1.540412795695023e-17,1.4514215330108157e-12,8.577316969776271,5.372319424743313e-10
7.189877584939598e-05,1.1349426842743474e-09,4.0533646227941926e-05,4.0077837783762255e-05,1.1192462850375122,0.005214002613898149,1.5212604801529337e-06,1.3532945720956085e-17,1.3276566454367942e-12,8.365675930059847,4.894920396918452e-10
7.003446878864896e-05,1.0746881911392483e-09,3.8245685112908114e-05,3.782768921720533e-05,1.0899237647618834,0.004901922071961913,1.399845862397646e-06,1.1885152031567717e-17,1.2141944815084892e-12,8.159200610972324,4.458988319914785e-10
6.82183015672815e-05,1.017546164742355e-09,3.6083146762592645e-05,3.5700145845227056e-05,1.0613674640636257,0.004608167181772808,1.2878995792304584e-06,1.0434554176737897e-17,1.1101987624503263e-12,7.957766233693153,4.0610061488875333e-10
6.644903697273557e-05,9.633602435742163e-10,3.403936139517058e-05,3.368873212974821e-05,1.0335574215869245,0.004331676401241432,1.1847008340307462e-06,9.157973555566199e-18,1.0148993146083871e-12,7.761251004404294,3.697747791019728e-10
6.472546942166463e-05,9.119817035255333e-10,3.2108002909521736e-05,3.178730364574806e-05,1.0064741941751205,0.004071449116427783,1.0895823413192252e-06,8.034905541187227e-18,9.275869880598084e-13,7.569536043499699,3.366254657999357e-10
6.304642415604527e-05,8.632690952021842e-10,3.0283071745503545e-05,2.9990030710491597e-05,0.9800988434725962,0.0038265421897390817,1.0019264572118294e-06,7.047216952482336e-18,8.476089544484628e-13,7.382505316461445,3.0638140567850476e-10
6.141075645959217e-05,8.170878979892006e-10,2.8558878570574595e-05,2.829138279442647e-05,0.9544129228714778,0.0035960666966596477,9.211615820549182e-07,6.178877064048264e-18,7.743643566187229e-13,7.200045566363091,2.7879392786643486e-10
5.981735089396672e-05,7.733101901110656e-10,2.6930028754292717e-05,2.6686113677745607e-05,0.9293984647943788,0.003379184841662539,8.467588166510808e-07,5.415718514674673e-18,7.073002845374527e-13,7.022046247962772,2.5363512569471644e-10
5.826512055428229e-05,7.318143339685864e-10,2.539140759394281e-05,2.516924731821037e-05,0.9050379683044784,0.0031751070443177217,7.782288547153342e-07,4.745224860866908e-18,6.459080537836595e-13,6.848399463347958,2.3069616732366105e-10
5.6753006343422766e-05,6.924846760642699e-10,2.3938166256201494e-05,2.373606439736042e-05,0.8813143870346694,0.00298308918697074,7.151190953530187e-07,4.156341868190182e-18,5.897197645533673e-13,6.678999899096273,2.0978574011318336e-10
5.527997626470099e-05,6.552112608581708e-10,2.256570840132901e-05,2.2382089513698307e-05,0.8582111174275198,0.0028024300157183995,6.5701096042842e-07,3.63930994345504e-18,5.383051206820791e-13,6.513744764916574,1.9072861844886942e-10
5.384502473239733e-05,6.198895579251714e-10,2.1269677457887964e-05,2.1103078992839025e-05,0.8357119872780852,0.0026324686867537066,6.035174027017377e-07,3.1855153886643098e-18,4.912684896362081e-13,6.352533733735717,1.733643455039301e-10
5.244717189972897e-05,5.864202018122836e-10,2.0045944517441305e-05,1.9895009285957296e-05,0.813801244571867,0.0024725824504907954,5.542805915556526e-07,2.787358406487748e-18,4.4824618577518136e-13,6.195268883196846,1.575460201293308e-10
5.1085463003812695e-05,5.547087440210348e-10,1.8890596820060586e-05,1.8754065929146586e-05,0.792463546610269,0.0023221844662110356,5.089697640153121e-07,2.438136009785574e-18,4.0890396044358217e-13,6.041854638537051,1.4313918072482808e-10
4.975896772719339e-05,5.24665416565353e-10,1.7799926802803096e-05,1.767663303753454e-05,0.7716839494162954,0.002180721740293788,4.6727922959106694e-07,2.131938187037838e-18,3.729346836242734e-13,5.892197716810611,1.3002077855628075e-10
4.846677957552306e-05,4.962049065795712e-10,1.6770421684579016e-05,1.6659283309171168e-05,0.7514478974131649,0.0020476731814092044,4.2892651824522465e-07,1.8635558538528605e-18,3.4005620297429863e-13,5.746207072427723,1.1807823355251783e-10
4.720801527098382e-05,4.692461414744571e-10,1.579875356204283e-05,1.5698768514835738e-05,0.731741213368976,0.001922547766355573,3.9365066150568497e-07,1.6283992801914665e-18,3.1000936708104194e-13,5.6037938439772255,1.0720856614157054e-10
4.5981814161059316e-05,4.437120841612944e-10,1.4881769992297853e-05,1.4792010450978026e-05,0.7125500886005063,0.00180488281051976,3.612105974239851e-07,1.4224258254974778e-18,2.8255620072151166e-13,5.464871302303058,9.731759917403505e-11
4.478733764226916e-05,4.195295378853491e-10,1.40164850393121e-05,1.3936092334043287e-05,0.693861073429556,0.001694242337226195,3.3138369070566403e-07,1.2420759413199024e-18,2.5747822078737363e-13,5.329354799805657,8.83192244334811e-11
4.362376859848942e-05,3.9662896023036197e-10,1.3200070761995839e-05,1.3128250615411536e-05,0.6756610678853202,0.0015902155405174156,3.0396435992995987e-07,1.084216514823623e-18,2.345748823570359e-13,5.197161720939143,8.01347286526942e-11
4.2490310853493264e-05,3.7494428587518316e-10,1.2429849122910376e-05,1.2365867197124912e-05,0.6579373126465098,0.0014924153361777542,2.787628043263112e-07,9.460907282247246e-19,2.13662145157601e-13,5.068211433876312,7.269217434254934e-11
4.138618863735349e-05,3.5441275770224333e-10,1.1703284297534797e-05,1.1646462029476017e-05,0.6406773802170443,0.0014004769960699844,2.556038230891287e-07,8.252736999271877e-19,1.945711513677074e-13,4.942425243314303,6.592583109954106e-11
4.0310646066358444e-05,3.349747658754109e-10,1.101797536494732e-05,1.0967686072391632e-05,0.623869166329334,0.0013140568611046503,2.3432572069253403e-07,7.19633254119356e-19,1.7714700637096292e-13,4.819726344393878,5.977565339067715e-11
3.926294663610147e-05,3.165736945217755e-10,1.0371649361658443e-05,1.0327314603369792e-05,0.6075008815693216,0.001232831128401346,2.1477929211502267e-07,6.272952378368142e-19,1.612476546818773e-13,4.700039777706571,5.418680112229614e-11
3.824237272741219e-05,2.991557756682306e-10,9.762154681174632e-06,9.723240855514049e-06,0.5915610432175452,0.0011564947084318996,1.9682688230262255e-07,5.466128689329791e-19,1.467428438353665e-13,4.583292385363836,4.91091995843321e-11
3.7248225124806614e-05,2.8266995009929497e-10,9.187454802680744e-06,9.153469969963427e-06,0.5760384673007537,0.0010847601481566176,1.8034151458980953e-07,4.761396558448338e-19,1.335131695597325e-13,4.469412768103404,4.449713562516994e-11
3.627982254714099e-05,2.6706773481753557e-10,8.645622332995713e-06,8.616113247733924e-06,0.5609222608485936,0.0010173566163767715,1.6520608316206336e-07,4.146054812395578e-19,1.2144919604441317e-13,4.358331243408848,4.0308887156112425e-11
3.5336501190161735e-05,2.5230309680221493e-10,8.134833346693491e-06,8.109382686676559e-06,0.5462018143501457,0.0009540289477294841,1.5131260498420765e-07,3.6089548724177355e-19,1.1045064557022907e-13,4.24997980461793,3.650638331002251e-11
3.441761428065254e-05,2.38332332775422e-10,7.653362009984196e-06,7.631585789913796e-06,0.5318667944051512,0.0008945367419452777,1.3856152693610312e-07,3.140314405662195e-19,1.0042565219375313e-13,4.144292080997313,3.305489278725196e-11
3.352253164188611e-05,2.251139546980041e-10,7.199575474619725e-06,7.181120632744673e-06,0.5179071365649697,0.0008386535151738926,1.2686108419335637e-07,2.731552920494215e-19,9.129007457101479e-14,4.041203298760268,2.9922738114753244e-11
3.265063927009581e-05,2.126085807300772e-10,6.771929028731117e-06,6.756471175609135e-06,0.5043130383583335,0.00078616590036074,1.1612670616684614e-07,2.3751467726452397e-19,8.296686337114933e-14,3.9406502430056785,2.7081033722459796e-11
3.180133892168995e-05,2.0077883140284162e-10,6.368961492115983e-06,6.356202811276137e-06,0.4910749524971938,0.0007368728938249438,1.0628046657237568e-07,2.064501335430621e-19,7.538547906970714e-14,3.8425712205565103,2.4503445905662757e-11
